ID,Casa,Categoría,Perfume,Tipo,Tamaño,UPC_EAN,SKU_GEORGINA,Foto_URL,Fuente,Precio_Referencia,Costo_GEORGINA,Precio_Venta_GEORGINA,Inventario,Proveedor,Estado,Notas
PERF-01917,Roja Parfums,Nicho,Elysium Pour Homme Parfum Cologne,EDP/EDT/Parfum (verificar),,,ROJA-PAR-ELYSIUM-POUR-HOMME-PARFU-1916,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01918,Roja Parfums,Nicho,Elysium Pour Femme,EDP/EDT/Parfum (verificar),,,ROJA-PAR-ELYSIUM-POUR-FEMME-1917,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01919,Roja Parfums,Nicho,Enigma Pour Homme,EDP/EDT/Parfum (verificar),,,ROJA-PAR-ENIGMA-POUR-HOMME-1918,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01920,Roja Parfums,Nicho,Enigma Pour Homme Parfum Cologne,EDP/EDT/Parfum (verificar),,,ROJA-PAR-ENIGMA-POUR-HOMME-PARFUM-1919,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01921,Roja Parfums,Nicho,Enigma Pour Femme,EDP/EDT/Parfum (verificar),,,ROJA-PAR-ENIGMA-POUR-FEMME-1920,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01922,Roja Parfums,Nicho,Danger,EDP/EDT/Parfum (verificar),,,ROJA-PAR-DANGER-1921,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01923,Roja Parfums,Nicho,Danger Pour Homme,EDP/EDT/Parfum (verificar),,,ROJA-PAR-DANGER-POUR-HOMME-1922,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01924,Roja Parfums,Nicho,Creation-E,EDP/EDT/Parfum (verificar),,,ROJA-PAR-CREATION-E-1923,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01925,Roja Parfums,Nicho,Creation-E Parfum Cologne,EDP/EDT/Parfum (verificar),,,ROJA-PAR-CREATION-E-PARFUM-COLOGN-1924,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01926,Roja Parfums,Nicho,Burlington 1819,EDP/EDT/Parfum (verificar),,,ROJA-PAR-BURLINGTON-1819-1925,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01927,Roja Parfums,Nicho,Apex,EDP/EDT/Parfum (verificar),,,ROJA-PAR-APEX-1926,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01928,Roja Parfums,Nicho,Diaghilev,EDP/EDT/Parfum (verificar),,,ROJA-PAR-DIAGHILEV-1927,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01929,Roja Parfums,Nicho,Midsummer Dream,EDP/EDT/Parfum (verificar),,,ROJA-PAR-MIDSUMMER-DREAM-1928,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01930,Roja Parfums,Nicho,Scandal,EDP/EDT/Parfum (verificar),,,ROJA-PAR-SCANDAL-1929,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01931,Roja Parfums,Nicho,Scandal Pour Homme,EDP/EDT/Parfum (verificar),,,ROJA-PAR-SCANDAL-POUR-HOMME-1930,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01932,Roja Parfums,Nicho,Scandal Pour Femme,EDP/EDT/Parfum (verificar),,,ROJA-PAR-SCANDAL-POUR-FEMME-1931,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01933,Roja Parfums,Nicho,Vetiver,EDP/EDT/Parfum (verificar),,,ROJA-PAR-VETIVER-1932,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01934,Roja Parfums,Nicho,Vetiver Pour Homme,EDP/EDT/Parfum (verificar),,,ROJA-PAR-VETIVER-POUR-HOMME-1933,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01935,Roja Parfums,Nicho,Isola Blu,EDP/EDT/Parfum (verificar),,,ROJA-PAR-ISOLA-BLU-1934,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01936,Roja Parfums,Nicho,Oceania,EDP/EDT/Parfum (verificar),,,ROJA-PAR-OCEANIA-1935,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01937,Roja Parfums,Nicho,Amber Aoud,EDP/EDT/Parfum (verificar),,,ROJA-PAR-AMBER-AOUD-1936,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01938,Roja Parfums,Nicho,Aoud,EDP/EDT/Parfum (verificar),,,ROJA-PAR-AOUD-1937,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01939,Roja Parfums,Nicho,Musk Aoud,EDP/EDT/Parfum (verificar),,,ROJA-PAR-MUSK-AOUD-1938,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01940,Roja Parfums,Nicho,Sweetie Aoud,EDP/EDT/Parfum (verificar),,,ROJA-PAR-SWEETIE-AOUD-1939,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01941,Roja Parfums,Nicho,Great Britain,EDP/EDT/Parfum (verificar),,,ROJA-PAR-GREAT-BRITAIN-1940,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01942,Roja Parfums,Nicho,Elixir,EDP/EDT/Parfum (verificar),,,ROJA-PAR-ELIXIR-1941,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01943,Roja Parfums,Nicho,Taif Aoud,EDP/EDT/Parfum (verificar),,,ROJA-PAR-TAIF-AOUD-1942,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01944,Roja Parfums,Nicho,Elysium Eau Intense,EDP/EDT/Parfum (verificar),,,ROJA-PAR-ELYSIUM-EAU-INTENSE-1943,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01945,Roja Parfums,Nicho,Enigma Absolue,EDP/EDT/Parfum (verificar),,,ROJA-PAR-ENIGMA-ABSOLUE-1944,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01946,Roja Parfums,Nicho,Haute Parfumerie,EDP/EDT/Parfum (verificar),,,ROJA-PAR-HAUTE-PARFUMERIE-1945,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01947,Ex Nihilo,Nicho,Fleur Narcotique,EDP/EDT/Parfum (verificar),,,EX-NIHIL-FLEUR-NARCOTIQUE-1946,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01948,Ex Nihilo,Nicho,Lust in Paradise,EDP/EDT/Parfum (verificar),,,EX-NIHIL-LUST-IN-PARADISE-1947,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01949,Ex Nihilo,Nicho,Brompton Immortals,EDP/EDT/Parfum (verificar),,,EX-NIHIL-BROMPTON-IMMORTALS-1948,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01950,Ex Nihilo,Nicho,The Hedonist,EDP/EDT/Parfum (verificar),,,EX-NIHIL-THE-HEDONIST-1949,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01951,Ex Nihilo,Nicho,Blue Talisman,EDP/EDT/Parfum (verificar),,,EX-NIHIL-BLUE-TALISMAN-1950,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01952,Ex Nihilo,Nicho,Gold Immortals,EDP/EDT/Parfum (verificar),,,EX-NIHIL-GOLD-IMMORTALS-1951,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01953,Ex Nihilo,Nicho,Santal Calling,EDP/EDT/Parfum (verificar),,,EX-NIHIL-SANTAL-CALLING-1952,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01954,Ex Nihilo,Nicho,Honore Delights,EDP/EDT/Parfum (verificar),,,EX-NIHIL-HONORE-DELIGHTS-1953,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01955,Ex Nihilo,Nicho,Vesper Glitz,EDP/EDT/Parfum (verificar),,,EX-NIHIL-VESPER-GLITZ-1954,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01956,Ex Nihilo,Nicho,Musky Haze,EDP/EDT/Parfum (verificar),,,EX-NIHIL-MUSKY-HAZE-1955,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01957,Ex Nihilo,Nicho,French Affair,EDP/EDT/Parfum (verificar),,,EX-NIHIL-FRENCH-AFFAIR-1956,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01958,Ex Nihilo,Nicho,Explicite,EDP/EDT/Parfum (verificar),,,EX-NIHIL-EXPLICITE-1957,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01959,Ex Nihilo,Nicho,Speed Legends,EDP/EDT/Parfum (verificar),,,EX-NIHIL-SPEED-LEGENDS-1958,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01960,Ex Nihilo,Nicho,Love Shot,EDP/EDT/Parfum (verificar),,,EX-NIHIL-LOVE-SHOT-1959,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01961,Ex Nihilo,Nicho,10019 Wonders,EDP/EDT/Parfum (verificar),,,EX-NIHIL-10019-WONDERS-1960,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01962,Ex Nihilo,Nicho,Citrus Splash,EDP/EDT/Parfum (verificar),,,EX-NIHIL-CITRUS-SPLASH-1961,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01963,Ex Nihilo,Nicho,Fleur Narcotique Extrait,EDP/EDT/Parfum (verificar),,,EX-NIHIL-FLEUR-NARCOTIQUE-EXTRAIT-1962,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01964,Ex Nihilo,Nicho,Blue Talisman Extrait,EDP/EDT/Parfum (verificar),,,EX-NIHIL-BLUE-TALISMAN-EXTRAIT-1963,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01965,Ex Nihilo,Nicho,Santal Calling Extrait,EDP/EDT/Parfum (verificar),,,EX-NIHIL-SANTAL-CALLING-EXTRAIT-1964,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01966,Ex Nihilo,Nicho,Viper Green,EDP/EDT/Parfum (verificar),,,EX-NIHIL-VIPER-GREEN-1965,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01967,Ex Nihilo,Nicho,Midnight Special,EDP/EDT/Parfum (verificar),,,EX-NIHIL-MIDNIGHT-SPECIAL-1966,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01968,Ex Nihilo,Nicho,The Hedonist Bois,EDP/EDT/Parfum (verificar),,,EX-NIHIL-THE-HEDONIST-BOIS-1967,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01969,Ex Nihilo,Nicho,Coriander 39,EDP/EDT/Parfum (verificar),,,EX-NIHIL-CORIANDER-39-1968,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01970,Ex Nihilo,Nicho,Atlas Fever,EDP/EDT/Parfum (verificar),,,EX-NIHIL-ATLAS-FEVER-1969,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01971,Ex Nihilo,Nicho,Tuberose 29,EDP/EDT/Parfum (verificar),,,EX-NIHIL-TUBEROSE-29-1970,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01972,Matière Première,Nicho,Parisian Musc,EDP/EDT/Parfum (verificar),,,MATI-RE--PARISIAN-MUSC-1971,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01973,Matière Première,Nicho,Encens Suave,EDP/EDT/Parfum (verificar),,,MATI-RE--ENCENS-SUAVE-1972,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01974,Matière Première,Nicho,Radical Rose,EDP/EDT/Parfum (verificar),,,MATI-RE--RADICAL-ROSE-1973,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01975,Matière Première,Nicho,Falcon Leather,EDP/EDT/Parfum (verificar),,,MATI-RE--FALCON-LEATHER-1974,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01976,Matière Première,Nicho,French Flower,EDP/EDT/Parfum (verificar),,,MATI-RE--FRENCH-FLOWER-1975,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01977,Matière Première,Nicho,Santal Austral,EDP/EDT/Parfum (verificar),,,MATI-RE--SANTAL-AUSTRAL-1976,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01978,Matière Première,Nicho,Vanille Powder,EDP/EDT/Parfum (verificar),,,MATI-RE--VANILLE-POWDER-1977,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01979,Matière Première,Nicho,Crystal Saffron,EDP/EDT/Parfum (verificar),,,MATI-RE--CRYSTAL-SAFFRON-1978,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01980,Matière Première,Nicho,Cologne Cédrat,EDP/EDT/Parfum (verificar),,,MATI-RE--COLOGNE-C-DRAT-1979,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01981,Matière Première,Nicho,Bois d'Ébène,EDP/EDT/Parfum (verificar),,,MATI-RE--BOIS-D-B-NE-1980,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01982,Matière Première,Nicho,Bois d'Ebene,EDP/EDT/Parfum (verificar),,,MATI-RE--BOIS-D-EBENE-1981,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01983,Matière Première,Nicho,Parisian Musc Extrait,EDP/EDT/Parfum (verificar),,,MATI-RE--PARISIAN-MUSC-EXTRAIT-1982,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01984,Matière Première,Nicho,Radical Rose Extrait,EDP/EDT/Parfum (verificar),,,MATI-RE--RADICAL-ROSE-EXTRAIT-1983,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01985,Matière Première,Nicho,Falcon Leather Extrait,EDP/EDT/Parfum (verificar),,,MATI-RE--FALCON-LEATHER-EXTRAIT-1984,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01986,Matière Première,Nicho,Santal Austral Extrait,EDP/EDT/Parfum (verificar),,,MATI-RE--SANTAL-AUSTRAL-EXTRAIT-1985,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01987,Matière Première,Nicho,Vanille Powder Extrait,EDP/EDT/Parfum (verificar),,,MATI-RE--VANILLE-POWDER-EXTRAIT-1986,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01988,Matière Première,Nicho,Encens Suave Extrait,EDP/EDT/Parfum (verificar),,,MATI-RE--ENCENS-SUAVE-EXTRAIT-1987,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01989,Matière Première,Nicho,Crystal Saffron Extrait,EDP/EDT/Parfum (verificar),,,MATI-RE--CRYSTAL-SAFFRON-EXTRAIT-1988,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01990,Matière Première,Nicho,French Flower Extrait,EDP/EDT/Parfum (verificar),,,MATI-RE--FRENCH-FLOWER-EXTRAIT-1989,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01991,Matière Première,Nicho,Neroli Oranger,EDP/EDT/Parfum (verificar),,,MATI-RE--NEROLI-ORANGER-1990,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01992,Matière Première,Nicho,Encens Suave Intense,EDP/EDT/Parfum (verificar),,,MATI-RE--ENCENS-SUAVE-INTENSE-1991,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01993,Matière Première,Nicho,Falcon Leather Absolu,EDP/EDT/Parfum (verificar),,,MATI-RE--FALCON-LEATHER-ABSOLU-1992,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01994,Penhaligon's,Nicho,Halfeti,EDP/EDT/Parfum (verificar),,,PENHALIG-HALFETI-1993,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01995,Penhaligon's,Nicho,Halfeti Leather,EDP/EDT/Parfum (verificar),,,PENHALIG-HALFETI-LEATHER-1994,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01996,Penhaligon's,Nicho,The Tragedy of Lord George,EDP/EDT/Parfum (verificar),,,PENHALIG-THE-TRAGEDY-OF-LORD-GEOR-1995,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01997,Penhaligon's,Nicho,Endymion,EDP/EDT/Parfum (verificar),,,PENHALIG-ENDYMION-1996,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01998,Penhaligon's,Nicho,Endymion Concentré,EDP/EDT/Parfum (verificar),,,PENHALIG-ENDYMION-CONCENTR-1997,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01999,Penhaligon's,Nicho,The Blazing Mr Sam,EDP/EDT/Parfum (verificar),,,PENHALIG-THE-BLAZING-MR-SAM-1998,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02000,Penhaligon's,Nicho,Changing Constance,EDP/EDT/Parfum (verificar),,,PENHALIG-CHANGING-CONSTANCE-1999,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02001,Penhaligon's,Nicho,The Favourite,EDP/EDT/Parfum (verificar),,,PENHALIG-THE-FAVOURITE-2000,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02002,Penhaligon's,Nicho,Luna,EDP/EDT/Parfum (verificar),,,PENHALIG-LUNA-2001,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02003,Penhaligon's,Nicho,Juniper Sling,EDP/EDT/Parfum (verificar),,,PENHALIG-JUNIPER-SLING-2002,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02004,Penhaligon's,Nicho,Quercus,EDP/EDT/Parfum (verificar),,,PENHALIG-QUERCUS-2003,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02005,Penhaligon's,Nicho,Portraits The Revenge of Lady Blanche,EDP/EDT/Parfum (verificar),,,PENHALIG-PORTRAITS-THE-REVENGE-OF-2004,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02006,Penhaligon's,Nicho,Portraits The Duke,EDP/EDT/Parfum (verificar),,,PENHALIG-PORTRAITS-THE-DUKE-2005,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02007,Penhaligon's,Nicho,Portraits The Coveted Duchess Rose,EDP/EDT/Parfum (verificar),,,PENHALIG-PORTRAITS-THE-COVETED-DU-2006,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02008,Penhaligon's,Nicho,Portraits The Impudent Cousin Matthew,EDP/EDT/Parfum (verificar),,,PENHALIG-PORTRAITS-THE-IMPUDENT-C-2007,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02009,Penhaligon's,Nicho,Portraits Much Ado About The Duke,EDP/EDT/Parfum (verificar),,,PENHALIG-PORTRAITS-MUCH-ADO-ABOUT-2008,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02010,Penhaligon's,Nicho,The Uncompromising Sohan,EDP/EDT/Parfum (verificar),,,PENHALIG-THE-UNCOMPROMISING-SOHAN-2009,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02011,Penhaligon's,Nicho,The Bewitching Yasmine,EDP/EDT/Parfum (verificar),,,PENHALIG-THE-BEWITCHING-YASMINE-2010,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02012,Penhaligon's,Nicho,The Ruthless Countess Dorothea,EDP/EDT/Parfum (verificar),,,PENHALIG-THE-RUTHLESS-COUNTESS-DO-2011,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02013,Penhaligon's,Nicho,The Inimitable William Penhaligon,EDP/EDT/Parfum (verificar),,,PENHALIG-THE-INIMITABLE-WILLIAM-P-2012,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02014,Penhaligon's,Nicho,The Inimitable William,EDP/EDT/Parfum (verificar),,,PENHALIG-THE-INIMITABLE-WILLIAM-2013,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02015,Penhaligon's,Nicho,Lord George,EDP/EDT/Parfum (verificar),,,PENHALIG-LORD-GEORGE-2014,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02016,Penhaligon's,Nicho,Halfeti Cedar,EDP/EDT/Parfum (verificar),,,PENHALIG-HALFETI-CEDAR-2015,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02017,Penhaligon's,Nicho,Halfeti Leather Eau de Parfum,EDP/EDT/Parfum (verificar),,,PENHALIG-HALFETI-LEATHER-EAU-DE-P-2016,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-02018,Penhaligon's,Nicho,Empressa,EDP/EDT/Parfum (verificar),,,PENHALIG-EMPRESSA-2017,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
